x,y
0.2868844859261124,0.6158390785689933
0.8850977571898512,0.016769795474070426
0.21024802251551145,0.4338923464566995
0.2955870774582807,0.2394180117032223
0.35448815798315014,0.47821180551962417
0.20644947702002536,0.0150223977428664
0.577270388780854,0.4677167392198225
0.5513161832605284,0.13958856385159135
0.6648749528843617,0.41812253574572145
0.5940153503143136,0.20740479070988682
0.35134308053557173,0.7718153250523007
0.6965784752985339,0.5326430922054443
0.45269467406662833,0.3562047936523022
0.8928416158009981,0.2891136420986544
0.07721042464365391,0.15423316283046318
0.1458807012326736,0.8951962726304619
0.6579615386347979,0.482706018486153
0.707818444117324,0.8324367586950838
0.3436572136457047,0.9940167002476797
0.3123423611844174,0.5661987760012496
0.11123271380550837,0.461466174737608
0.2787117056888927,0.9855935198424821
0.23057961739478539,0.38630974633844717
0.0732429077476845,0.8586970009646249
0.3656386391889851,0.6952777816195539
0.5009915894975377,0.4318348329704922
0.9719237018639203,0.4135504125935606
0.5144297188596323,0.6114718957402988
0.9814922729576243,0.5967926696554708
0.8903394007081205,0.06767424418498946
0.57474376509627,0.24968899503336595
0.9309192609689738,0.3372026341737856
0.7110376838288357,0.5361412448127976
0.28138795541370876,0.8226658869910429
0.15864368273297436,0.3727400228647525
0.9736146726683879,0.5352077645387638
0.24673005821444305,0.39436357896030183
0.4869933166462711,0.31774127954659626
0.683270264538901,0.5974575293912818
0.02772026795175886,0.380507519367711
0.8824248227188469,0.8926231598229619
0.09341216908303207,0.41758844377535387
0.3051139335886607,0.9258335711365839
0.9153358211839175,0.08524233175178564
0.19806790950514952,0.387115694508847
0.8489462087112414,0.18804617567227289
0.6443030469678258,0.9607317280601476
0.5579677007293038,0.9182275186962979
0.33494516953016074,0.6862507235106219
0.5365329372379445,0.423071389267513
0.21532139905570258,0.8117470564909162
0.6715598467988632,0.09021254856150385
0.2940874276502461,0.8081010063425149
0.8551080789465738,0.9788054048970677
0.19732782997806997,0.9825372941618277
0.14247448365121018,0.8716956335946369
0.6618365729007752,0.7262344433421736
0.40725874987621646,0.9142431264127128
0.748551393888453,0.979569713102409
0.3788842484396179,0.0335133481134543
0.8986098133947257,0.06807305485769843
0.47978960513052404,0.32648868714160173
0.26881615519480606,0.5372255394597439
0.7282939811150946,0.3749925187369313
0.3035889595272673,0.848568533318459
0.2076967180334336,0.5754713458507028
0.448442597588693,0.34384839358596786
0.34763973490479017,0.7096182388210425
0.5168869871477996,0.7816363916363287
0.747108516804197,0.1757519219546091
0.6168587300342612,0.2875531338172922
0.31586410877760684,0.09887306743936353
0.19399282190198852,0.396176597690575
0.8958304828085973,0.5663375396210085
0.07705658184598208,0.4911114487408682
0.19377771023810164,0.32946708889227394
0.18887413827866684,0.26656364162782464
0.8636816927575318,0.20959885440335757
0.8872135006148352,0.9938906806653658
0.7549419702252792,0.5652332935526456
0.7491203743355395,0.645502968003536
0.42098257122903504,0.9408616717145875
0.14402765176049714,0.5890844698216806
0.768769869114848,0.2302850353734779
0.14087890475994236,0.8281516948861621
0.6939141899776257,0.2631960579755108
0.8932629777706989,0.44791728782523466
0.3953324153935647,0.11406910935202685
0.7615272632833825,0.18498997102584602
0.8371192735594212,0.3899264761298593
0.39305652265026536,0.2072433664309451
0.17151034167222667,0.9295824017321677
0.205026533350115,0.7692645028230581
0.30076927182817625,0.5050466812188104
0.19869269946185508,0.5765526253763892
0.29749514063624616,0.3484845708269807
0.5589079119238985,0.5514622028284504
0.025999861309174532,0.17445393201791015
0.941823165714052,0.6894573185884899
0.9892243691166072,0.22279972254305702
0.8005341223935932,0.6212315855558379
0.03577561623637726,0.6834754155645862
0.3838176853388322,0.7408318319731223
0.49748387941241967,0.6081914703784247
0.4859716990954237,0.0016865295610767328
0.6094545303170504,0.9662692638411075
0.8261263568997121,0.6552217654747257
0.9198086084546648,0.963346646104501
0.48855939888042654,0.05618136497002524
0.46716886180615413,0.1880739810761871
0.32504719193619136,0.17703708919487826
0.7972669685059859,0.16123107876749176
0.49147353814478545,0.7425629178019225
0.673655260490067,0.6609515279924806
0.4588249002285034,0.9839090353456051
0.7445770860736871,0.9546167115874536
0.7626818783648176,0.3405228114561325
0.6505067264284586,0.3837460378700722
0.2850243189262438,0.36330344271607895
0.8980814901915136,0.9917080820727819
0.17211000744098381,0.1871502433946699
0.36370746222851436,0.5130115125848954
0.1119962623591455,0.8970625795596601
0.05033895621927764,0.8602850822920032
0.3172964186470403,0.7452157409009287
0.6622658191748428,0.991908889913862
0.584875470103189,0.8631171588374333
0.06608181383019607,0.902003995169132
0.7427423720260137,0.3596166791169999
0.007406135864725605,0.5444888513795622
0.5851524821251713,0.8818204539485064
0.47999771552717707,0.5132539989484108
0.2542115540022165,0.32362985829389435
0.13561567320762136,0.52391713869482
0.09691429247681949,0.5334291626632092
0.5314766538526036,0.8934649224855653
0.9922808417652056,0.5686685533340136
0.6207741601383582,0.6789883664309
0.04981125433932354,0.017730501701891166
0.11461844634863483,0.7664291595264039
0.440758109997633,0.6600871544413569
0.47957174232178135,0.23160369654125268
0.6461045076346613,0.5397163324442268
0.5580230934828564,0.4683123785943273
0.31753803242743694,0.22885596715233625
0.26860917896147507,0.5301378113077625
0.13443207326265538,0.6642962985632347
0.864994839676655,0.7554591158561081
0.12468189367682203,0.7886985802750069
0.4720716950289263,0.30353343007440947
0.9180089980641983,0.5024684944848062
0.2027467456723584,0.7760616681030206
0.46597955091587284,0.11467034698189249
0.7417114502113212,0.7504366145299415
0.8340721132669727,0.6681030914162266
0.6182118952979692,0.3775600707070511
0.12383611536463968,0.12492729532448665
0.8669288455070465,0.08905861343168753
0.4729887064373457,0.028077257178323656
0.6695067640235612,0.4032216542303775
0.05812964575759472,0.9406064610806011
0.6456976407011127,0.5903303880511322
0.3245506720509639,0.18024248818140953
0.24928303490265846,0.7324771223424066
0.6407712838461276,0.2401857015584098
0.3476689893248669,0.7720436627072494
0.6207761490330514,0.7986036222095697
0.4981987932166084,0.5103776773630695
0.37077520383229823,0.5802977859995483
0.9686849449985123,0.17610335101560382
0.5060130563402514,0.43203489487762414
0.36926042130385806,0.46847478338394477
0.0920753993353548,0.7382213740551838
0.11379515072544466,0.06221001642582369
0.4214293759338773,0.6391109809594386
0.6149661759004835,0.5840980362304445
0.8901617258670536,0.18523902231701872
0.14833573855661453,0.8583134885937211
0.7044869471711814,0.8104935761369628
0.20272455807448975,0.6192315499330103
0.9554064047304432,0.8562595647216286
0.7998991285993899,0.06756135657418594
0.11006108015924287,0.6034813849035561
0.42280580526072,0.442673408627661
0.8540621124424971,0.21565826275167277
0.33348467579342844,0.628651449854307
0.3978625753198207,0.06675555873457406
0.4196922708747858,0.5977284180173082
0.3367518267317212,0.08749754938598298
0.5995705442118872,0.8276133733049028
0.7891357691047053,0.5285088695568012
0.5733351275823213,0.1370192053464504
0.8639320171162065,0.03126405846264779
0.1906755129583222,0.5800699475689324
0.5568311501280706,0.8907932573740256
0.49705896954988293,0.739137863777694
0.41259988663101865,0.22985399839429166
0.35025163677079707,0.3755673906615623
0.9047599346213712,0.7530356056210544
0.7624717536033263,0.28147229776592453
0.2745107207440507,0.16429253889420314
0.5563771294369146,0.5521145996403927
0.22357692808116258,0.9756613107312904
0.764982052465675,0.9346882893781526
0.3990739695798783,0.7696350065016108
0.1631753708852859,0.3423181443417108
0.754083051453144,0.26780810102468244
0.8926041574126178,0.398304383321902
0.28026703036134226,0.6963436943407076
0.03055666848607752,0.11211320877480146
0.8858027256736832,0.042713990894577614
0.325037395678353,0.1981379505988613
0.7682724891717834,0.714836989049273
0.9363986610515922,0.7719899297226136
0.13321978322937755,0.5244004756104211
0.014766095068622587,0.06526950945990717
0.07485166188791581,0.30386970534144
0.3836540087629875,0.09002453202579352
0.785383211267906,0.41385447372202877
0.4176493563754681,0.1348083032576033
0.9439424789510944,0.6207236225976897
0.10987043214788139,0.3275400955057727
0.2439483618316436,0.31897414394106816
0.7856838758533702,0.6098032037149054
0.7237628305418815,0.4051231127128275
0.5175495937703046,0.6005646366758344
0.5083690245112266,0.062490110908320795
0.635729228977437,0.8396537097188544
0.9734232746715892,0.4593806496729773
0.8513686173747832,0.3408284782023857
0.1578661960746084,0.05106642274971629
0.38976268732358665,0.26408581925725394
0.1772340249949943,0.16561309730896978
0.5846041608861391,0.568918960863429
0.6068743841352703,0.1877441274787771
0.565105673886483,0.04209713759206246
0.7914185381844026,0.8270205886489718
0.3669269977364604,0.952609353750091
0.9080102511451735,0.12862367620450665
0.7023932236505319,0.9466860699673303
0.056328661006686764,0.7018400301198968
0.6085666206819702,0.11230504689640286
0.5073448831750627,0.21919746126494977
0.7387529783555483,0.5962482791670962
0.8846794290762084,0.8359488327708318
0.920879592393387,0.27675542724656677
0.277748073408547,0.2092868293518263
0.6966578681170544,0.6625305378365028
0.24881384083438673,0.952178548259871
0.038937896077752776,0.7231431840412723
0.4832732931299164,0.2481605752423911
0.3377598536870403,0.6288196058732521
0.48860555887483204,0.9483109661808091
0.20512216139001893,0.13623652104068606
0.09606950438188744,0.29604869142168755
0.29310678923563505,0.8735589846277819
0.0063203210524980236,0.13984572091945813
0.19499751060160198,0.5206996469567681
0.3375902843230989,0.9438701320346725
0.9304839562921969,0.21625678030388873
0.11487021872171532,0.33928314135299065
0.021624673350220225,0.4996707371947743
0.643859186997415,0.4621437243129717
0.7799946914017968,0.3586917937690013
0.4137012867528538,0.2686574398931968
0.9260624365761392,0.24694920077965365
0.7234873165110549,0.5813985050499132
0.8566865243532907,0.696597939529307
0.08932991629459064,0.5593784740518093
0.44468344725442577,0.3158109236716422
0.9678852522553477,0.5364526654306419
0.8564701975102388,0.8856112756921625
0.6557710661655654,0.19796637848366994
0.7050864295922822,0.8494729454119937
0.31869643198486575,0.45295477066415823
0.1619573124267062,0.9110662759366627
0.18680174454008203,0.5967515391605576
0.35878105048591646,0.369527701090019
0.3834772038758619,0.7994520114892121
0.5216770208998555,0.9222094622057283
0.5142592101475415,0.8469053334620759
0.2883230587967164,0.541447345646755
0.8806745895656279,0.9259871743754834
0.6760221004195007,0.22747771451692156
0.4347039708702437,0.6910983075396814
0.6322047215407544,0.3233398350038408
0.6653314642863993,0.9118496846813666
0.26596026423658436,0.4100562522536899
0.19416575059169527,0.12378398562521564
0.4859375964140079,0.4269738733688373
0.4596413949213366,0.7894656472609373
0.41202065381290254,0.5649904160614323
0.986158305248916,0.37742516564064643
0.39474636832207477,0.7249292839915625
0.9429670773518389,0.7978401534160986
0.8129753531857159,0.5191464920260495
0.15963136548274903,0.2926075307143676
0.33806690269216877,0.5433705418982251
0.7451658503960645,0.9768575581042652
0.014673088065891071,0.5741514103677811
0.24056507512415048,0.8481711522603198
0.7318777548290886,0.9222238986068522
0.783719015131136,0.03522963412273039
0.41471933953360207,0.2680227823196364
0.30150780428260837,0.7627724215856752
0.9918952877213539,0.9502857485630759
0.9259313576037127,0.772343986922933
0.5770209155793464,0.7306256202137507
0.8836453908402543,0.08342484123255778
0.11371093088242812,0.30750863634233605
0.8963211625033048,0.4374185459183657
0.6234671523202714,0.1594414653726436
0.43937629240707843,0.23493082605981663
0.32690382726472267,0.6016743244683614
0.15962986797016943,0.33743188545057157
0.5712548475260507,0.10339734622528873
0.9201183107528336,0.8123626347792129
0.788869854524311,0.0010041729115820575
0.6918607976092724,0.669399982603021
0.3094018244846568,0.39769576546538643
0.5187255626796722,0.25510115976864833
0.41417728670936915,0.5829903406162207
0.11050944587038158,0.27154354319670204
0.7315233626064623,0.5757116911523149
0.4316321502359747,0.48453724992845904
0.013818029293580558,0.9850815850901802
0.3309360417633056,0.48942731290330577
0.7255276329040692,0.5858499092935414
0.9274581253272451,0.731364561596261
0.31536265352909876,0.2696428046915448
0.43322891217428483,0.5073809697267564
0.038883560588131916,0.9831065693389524
0.8176400985864083,0.4285426446305134
0.431110455576043,0.47234972841328104
0.24054389127222142,0.3850365029760271
0.7843271966475925,0.5525822330532908
0.22149050398572934,0.8560745725577319
0.18689350801716886,0.4837436881188233
0.034612097249121176,0.28148335694917803
0.566359000434614,0.33286123316765415
0.05247551048894872,0.8898184118464398
0.21816150697881576,0.09148293158689713
0.5810505114546671,0.5682965864457196
0.11969088087401014,0.4356564950972578
0.4724162693293995,0.20525131063555246
0.9001726972909369,0.0583245640077239
0.91102154323474,0.48571245951280995
0.6657124579831961,0.3447112037921437
0.10716884730442955,0.8456758138341487
0.07140968573373829,0.7469380505860717
0.14194317944545698,0.9882677802303865
0.4777679874547117,0.9770034128854586
0.06470446095650784,0.45543847202904864
0.6571186543432218,0.2363972550476352
0.8811725294650237,0.7524415149141688
0.2555245985182749,0.7735754967873121
0.21884721539210605,0.7101527154893427
0.18088505509117547,0.913555152167644
0.8125129400627752,0.4116608178843185
0.2768933162428592,0.22531177445038053
0.5099224890607557,0.11572749139188987
0.8004813194983226,0.3473688732576037
0.9720024455904628,0.6812537617045163
0.9112847357886694,0.36073366473991886
0.44385420703796796,0.18432954755606534
0.2839284874371367,0.5902731294583371
0.7138357962231028,0.9004775706890907
0.7100155073198295,0.7384207751335178
0.9512722981526074,0.8184765732403924
0.8776555403809555,0.08936520307546902
0.34908275146211976,0.1751134973007168
0.9737164736930686,0.06166256883692289
0.13027692552964143,0.14385754582412613
0.08541374523223633,0.027385586503022807
0.026336533093491155,0.37131608986259135
0.7575669576003742,0.23321490000153444
0.5732467128755172,0.9614634249235641
0.4854777282870465,0.1508281317216541
0.8114826255685076,0.9152308220737569
0.6378959629368276,0.11961053869642857
0.08613603386938273,0.5634976657980894
0.22997262361297677,0.7259076051905925
0.33772501624979634,0.8685055481399638
0.8171187989617084,0.2495229701631343
0.5163383976917967,0.32618694237506574
0.7093271354916325,0.8945292800712877
0.44668893839026136,0.17546536003185287
0.9962009945718548,0.2791969083234298
0.16679582077433486,0.48630170606002165
0.5803919510824515,0.5757159431817753
0.7729120077848346,0.7341683267672182
0.2216836510317587,0.37796891568595337
0.9389174763213066,0.10801628816822784
0.6916527570685006,0.8596851406113
0.7456256491831174,0.5619232845453012
0.6524837996740546,0.5103615307924327
0.9240110604310813,0.3835880860141254
0.24242122050991544,0.2712673858661433
0.4700246160634187,0.8851977177096307
0.5984393577617668,0.7258233373031888
0.5535913351261309,0.20549188210241265
0.23319347786695832,0.5402824010732429
0.23226316933624924,0.23757393453831743
0.7180542866157026,0.2471907099678161
0.7351130421104265,0.24848600214093153
0.08384916430337186,0.4231703755334357
0.019005804598482445,0.07312989370008438
0.05711764550600329,0.2828815984403693
0.47939598881296186,0.2486374963169059
0.4479588983439544,0.10779928240475267
0.12667886726559507,0.5865331245035251
0.6764424744519562,0.3647690773256774
0.9615542081428999,0.4751555822617707
0.4861506608832151,0.3485907960798489
0.3039809206073154,0.6139736017657331
0.9646715351115299,0.35791172237849744
0.08205595822504097,0.422632180192851
0.8738651175700751,0.3029729983860059
0.42636827576598735,0.7631414609694153
0.2702988972938074,0.731624358192575
0.32413099206960294,0.31463763561178437
0.26247792602684994,0.8856688142475797
0.10333055154360182,0.2710226492320267
0.7745454507013595,0.6929033102345225
0.4760063996211783,0.17804957808879007
0.6270086392743742,0.803037568262431
0.2856259767359959,0.3458494351329139
0.45886903963615644,0.5186027819964973
0.2551870662900012,0.9074249083802755
0.8685611012272808,0.4779827250429012
0.2221300311131137,0.1742290881811469
0.7479863128751058,0.14480182648603734
0.4479098209189102,0.464951889218607
0.49451410891825265,0.26707384810649426
0.6168022440775703,0.42747324115515706
0.3187804559617857,0.16220109711469943
0.25856677932132655,0.8567940994341947
0.39429569354819227,0.8457677884127853
0.008225528936566806,0.10164367091552728
0.49692386369370545,0.436337104454926
0.10839108388180596,0.013759959904090291
0.8428469383873552,0.8366754774941909
0.4494398606009896,0.00815834962706219
0.6231486870071693,0.37994475065308275
0.6791279849259014,0.5916158539628936
0.38187537588855824,0.21571576617139354
0.6045612982289009,0.03347601087659324
0.7187929524368606,0.08196023939794239
0.04848624627863185,0.7492658582425844
0.48098494358566146,0.030409311244072645
0.8371781194450663,0.4905300832048085
0.9626545841629892,0.5495260374838401
0.5634854477570463,0.7926633021970705
0.8153908162105651,0.40025246128366554
0.4449298519923478,0.6795594351144509
0.5790090901172433,0.02741335116668364
0.40879911515983947,0.22817496551638705
0.5513366300445035,0.7946573468852844
0.9769149626396721,0.9717507497364605
0.6967576807493407,0.6313033305192784
0.36418825899558194,0.6586379745286
0.44377444763634455,0.3286241495171932
0.18880242259117697,0.5225021877975183
0.7868816323085281,0.07089613883960821
0.8885351762979256,0.9782668038655116
0.6018033043548181,0.7016485809473759
0.4952408602854509,0.41726370543943847
0.29454965289406343,0.045444832473884755
0.6753846140591317,0.5282381653322108
0.3057631241120059,0.6860979630493891
0.9139943227155066,0.16914787721562996
0.7598249988888093,0.8448744095659482
0.3678810402186764,0.8225647179920719
0.198692264471386,0.697559989560175
0.3680430545467477,0.7352668218023796
0.2052509450853175,0.25162119259698734
0.17472764787382866,0.14336297300696343
0.5153804118270702,0.41418745770712284
0.265024407126612,0.7595103560190467
0.20478519388435745,0.2464199007771105
0.19890199384851537,0.954206857646405
0.9413252619709198,0.7134344103510398
0.7262888314443053,0.08391574435974469
0.39771626816948813,0.9653385123715477
0.8010895152846846,0.9369666975917162
0.8747595269024709,0.9513644451132438
0.8460844510983501,0.696564658194185
0.2616507575999756,0.241099665419077
0.48268589881400137,0.14660515080105185
0.7832390074798735,0.9135034528849224
0.6248263155000606,0.8065754127466951
0.6608071153724175,0.34536073497804987
0.21917256138686525,0.6810295120895633
0.19230671750961814,0.9938322656112161
0.475796316526651,0.3752552628041169
0.5126738986533556,0.9889638837674837
0.07739652777675687,0.27733850107577507
0.2315738597555531,0.9839669449638276
0.17887084122382502,0.14981717221730562
0.09227788281443083,0.16797989510059042
0.445737753678195,0.03427524872492271
0.5738342895116323,0.9834427993827587
0.4172673021025963,0.821267163820942
0.9640968909553426,0.7130297375915347
0.474697874988421,0.7151776594429804
0.9838552336072435,0.683193317383956
0.14846037954710878,0.9104581987475485
0.2763878769017366,0.914811898909637
0.40368095529463377,0.6545773548125369
0.6544505871661971,0.40840383894080234
0.5934507210836942,0.5105494360318263
0.96820622049556,0.028030425721750296
0.062010263391692355,0.4195107531418373
0.5312744511288937,0.7114288745188536
0.9094793343396087,0.6162702887518274
0.18921436899813682,0.7143813502361138
0.2351580288043812,0.4179375783904995
0.916241076552707,0.43000187564232695
0.9723361311751482,0.48754191284738
0.651770202097944,0.07149380493359203
0.2630381722360906,0.7204272035452993
0.6569170920607637,0.754937352053813
0.3454090346162427,0.31412821064910423
0.48932052040821705,0.44245286141521367
0.6098981941207499,0.6311069626995306
0.033996565993601124,0.3332624548359099
0.06428863871940182,0.09020000133387696
0.49964986786371945,0.17321891279929114
0.2121819138655877,0.8146559940702266
0.5234083857004206,0.5904078730930155
0.476810812947032,0.5937449922301912
0.309060959145822,0.002587844789182947
0.5465529974352819,0.7211627975055669
0.9310633743358372,0.9234669088131172
0.5911051044245847,0.4006001835368507
0.04815233123302243,0.21160621021116854
0.5989073150467003,0.3510944681440401
0.8639945488039742,0.6051873224523343
0.8332645710190661,0.12161594278767329
0.9276489574227516,0.4843783330716328
0.35501983186572383,0.160359424613017
0.6714230666630914,0.8343163317080377
0.4523461897259061,0.3023465289614231
0.6307419699610418,0.4084417627551248
0.014157458021848646,0.32571603036172536
0.5249315655544087,0.1677697371085759
0.7398102140674908,0.8620993739338845
0.12091005576034697,0.9413166619027028
0.38030653789109126,0.8650117756667398
0.19224029043858915,0.6993719814687623
0.24932591129780957,0.5330411884681396
0.5250381947373931,0.7088568526717028
0.7197721990384462,0.6410865963340859
0.9239803978692824,0.949119703305773
0.7883889431250193,0.8732558982410006
0.9037633435287886,0.7340660347407983
0.8837732456148187,0.2909501199139357
0.08998402402317429,0.9290738550807582
0.6038092353038808,0.2107849520250109
0.674980244784418,0.5660621880215622
0.06626130544751252,0.3103377688313447
0.8943656574890202,0.10703085584244287
0.8735462750017676,0.0990976889412537
0.8034752535485348,0.3243819030573748
0.839692708532719,0.6262740068564208
0.362128136552592,0.04532306592456248
0.39853033284254824,0.3775044922605315
0.012350276954029682,0.46338968771222955
0.034501982307145074,0.07584381103009796
0.12010634567470069,0.029854405742247403
0.9850604646795861,0.6592100053005236
0.20159546258180194,0.1928299258555084
0.6952965955199408,0.6186879345086591
0.553801670788087,0.4528470666773601
0.2391975708919668,0.7575820203427677
0.6116077922731462,0.0909585309242632
0.30790279387304376,0.13370639608245105
0.5241073350852157,0.41140629718272936
0.6015719602321764,0.29713519420466505
0.6786835746909256,0.419167264078238
0.34943202707474796,0.27504820429644594
0.26440323588243975,0.008896181643304857
0.3066753046692894,0.798593644718614
